exp_name,exp_dir,timestamp,mode,fusion_method,feature_mode,duration,pretrained_model,best_val_eer,best_val_mindcf,epochs_trained,total_train_time_sec,total_train_loop_time_sec,total_val_time_sec,avg_train_epoch_time_sec,avg_val_epoch_time_sec,gflops_per_sample,gflops_total,peak_gpu_memory_allocated_mb,peak_gpu_memory_reserved_mb,total_params,trainable_params,total_param_memory_mb,trainable_param_memory_mb,includes_pretrained_backbone_params,pretrained_backbone_param_source,pretrained_backbone_params,pretrained_backbone_trainable_params,pretrained_backbone_param_memory_mb,pretrained_backbone_trainable_param_memory_mb
Mode3_film_train_vi_full_wav2vec2_fbank_only_bdrop0p3_aug_aam_B_augOn_ap0p2_fn0p005_en0p002_m0p25_s30,./outputs\experiments_final\Mode3_film_train_vi_full_wav2vec2_fbank_only_bdrop0p3_aug_aam_B_augOn_ap0p2_fn0p005_en0p002_m0p25_s30,2026-05-06T13:45:35.919507,3,film,fbank_only,train_vi_full,wav2vec2,18.49,0.7467000000000003,9,1134.1305435999966,1019.0475168999983,114.11863769999763,113.22750187777758,12.679848633333071,0.0106374090234375,22973.739916826253,9688.4541015625,13656.0,107111745,12067137,408.59888076782227,46.032474517822266,True,estimated_from_precomputed:wav2vec2_base,95044608,0,362.56640625,0.0
Mode3_film_train_vi_full_wav2vec2_fbank_pitch_bdrop0p3_aug_aam_B_augOn_ap0p2_fn0p005_en0p002_m0p25_s30,./outputs\experiments_final\Mode3_film_train_vi_full_wav2vec2_fbank_pitch_bdrop0p3_aug_aam_B_augOn_ap0p2_fn0p005_en0p002_m0p25_s30,2026-05-06T14:40:11.609971,3,film,fbank_pitch,train_vi_full,wav2vec2,15.010000000000002,0.6838000000000001,8,1023.2689737000037,915.1566433999687,107.6544819999981,114.3945804249961,13.456810249999762,0.0106374090234375,20421.10214829,9683.95166015625,13446.0,107113025,12068417,408.60376358032227,46.037357330322266,True,estimated_from_precomputed:wav2vec2_base,95044608,0,362.56640625,0.0
Mode3_film_train_vi_full_wav2vec2_mfbe_only_bdrop0p3_aug_aam_B_augOn_ap0p2_fn0p005_en0p002_m0p25_s30,./outputs\experiments_final\Mode3_film_train_vi_full_wav2vec2_mfbe_only_bdrop0p3_aug_aam_B_augOn_ap0p2_fn0p005_en0p002_m0p25_s30,2026-05-06T08:00:49.165057,3,film,mfbe_only,train_vi_full,wav2vec2,14.190000000000003,0.7147,8,1667.5957976999925,1526.995269400053,139.6619309999951,190.87440867500663,17.457741374999387,0.0106374090234375,20421.10214829,9672.37109375,13972.0,107111745,12067137,408.59888076782227,46.032474517822266,True,estimated_from_precomputed:wav2vec2_base,95044608,0,362.56640625,0.0
Mode3_film_train_vi_full_wav2vec2_mfbe_pitch_bdrop0p3_aug_aam_B_augOn_ap0p2_fn0p005_en0p002_m0p25_s30,./outputs\experiments_final\Mode3_film_train_vi_full_wav2vec2_mfbe_pitch_bdrop0p3_aug_aam_B_augOn_ap0p2_fn0p005_en0p002_m0p25_s30,2026-05-06T11:34:33.546199,3,film,mfbe_pitch,train_vi_full,wav2vec2,15.659999999999997,0.7091000000000003,9,1910.1147286999912,1739.7261691000022,169.20904379998683,193.30290767777802,18.801004866665203,0.0106374090234375,22973.739916826253,9683.94091796875,13446.0,107113025,12068417,408.60376358032227,46.037357330322266,True,estimated_from_precomputed:wav2vec2_base,95044608,0,362.56640625,0.0
Mode3_film_train_vi_full_wav2vec2_mfcc_only_bdrop0p3_aug_aam_B_augOn_ap0p2_fn0p005_en0p002_m0p25_s30,./outputs\experiments_final\Mode3_film_train_vi_full_wav2vec2_mfcc_only_bdrop0p3_aug_aam_B_augOn_ap0p2_fn0p005_en0p002_m0p25_s30,2026-05-06T10:03:33.348303,3,film,mfcc_only,train_vi_full,wav2vec2,12.180000000000001,0.7202999999999996,8,1039.412453099998,935.4239644000045,103.18459820000862,116.92799555000056,12.898074775001078,0.0106374090234375,20421.10214829,9735.3583984375,13656.0,107060545,12015937,408.40356826782227,45.837162017822266,True,estimated_from_precomputed:wav2vec2_base,95044608,0,362.56640625,0.0
Mode3_film_train_vi_full_wav2vec2_mfcc_pitch_bdrop0p3_aug_aam_B_augOn_ap0p2_fn0p005_en0p002_m0p25_s30,./outputs\experiments_final\Mode3_film_train_vi_full_wav2vec2_mfcc_pitch_bdrop0p3_aug_aam_B_augOn_ap0p2_fn0p005_en0p002_m0p25_s30,2026-05-06T12:47:27.360060,3,film,mfcc_pitch,train_vi_full,wav2vec2,14.729999999999999,0.6865999999999992,8,982.2772084000026,885.1908227999811,96.25588130000688,110.64885284999764,12.03198516250086,0.0106374090234375,20421.10214829,9667.34326171875,13132.0,107061825,12017217,408.40845108032227,45.842044830322266,True,estimated_from_precomputed:wav2vec2_base,95044608,0,362.56640625,0.0
Mode3_film_train_vi_full_wav2vec2_pitch_only_bdrop0p3_aug_aam_B_augOn_ap0p2_fn0p005_en0p002_m0p25_s30,./outputs\experiments_final\Mode3_film_train_vi_full_wav2vec2_pitch_only_bdrop0p3_aug_aam_B_augOn_ap0p2_fn0p005_en0p002_m0p25_s30,2026-05-06T09:07:20.349960,3,film,pitch_only,train_vi_full,wav2vec2,12.290000000000001,0.7098000000000001,8,970.2335735000088,877.8824957000179,91.90522469997813,109.73531196250224,11.488153087497267,0.0106374090234375,20421.10214829,9600.19580078125,13448.0,107010625,11966017,408.21313858032227,45.646732330322266,True,estimated_from_precomputed:wav2vec2_base,95044608,0,362.56640625,0.0
Mode3_film_train_vi_full_wavlm_fbank_only_bdrop0p3_aug_aam_B_augOn_ap0p2_fn0p005_en0p002_m0p25_s30,./outputs\experiments_final\Mode3_film_train_vi_full_wavlm_fbank_only_bdrop0p3_aug_aam_B_augOn_ap0p2_fn0p005_en0p002_m0p25_s30,2026-05-06T05:29:08.120560,3,film,fbank_only,train_vi_full,wavlm,15.280000000000001,0.7086999999999996,8,1184.6643970000005,1066.0927872999964,117.83162459999585,133.26159841249955,14.728953074999481,0.0106374090234375,20421.10214829,9681.3974609375,13656.0,106747713,12067137,407.21020889282227,46.032474517822266,True,estimated_from_precomputed:wavlm_base,94680576,0,361.177734375,0.0
Mode3_film_train_vi_full_wavlm_fbank_pitch_bdrop0p3_aug_aam_B_augOn_ap0p2_fn0p005_en0p002_m0p25_s30,./outputs\experiments_final\Mode3_film_train_vi_full_wavlm_fbank_pitch_bdrop0p3_aug_aam_B_augOn_ap0p2_fn0p005_en0p002_m0p25_s30,2026-05-06T06:34:35.149998,3,film,fbank_pitch,train_vi_full,wavlm,16.09,0.7011999999999993,8,1187.580029100005,1064.0173394000158,122.82359920001181,133.00216742500197,15.352949900001477,0.0106374090234375,20421.10214829,9692.05029296875,13446.0,106748993,12068417,407.21509170532227,46.037357330322266,True,estimated_from_precomputed:wavlm_base,94680576,0,361.177734375,0.0
Mode3_film_train_vi_full_wavlm_mfbe_only_bdrop0p3_aug_aam_B_augOn_ap0p2_fn0p005_en0p002_m0p25_s30,./outputs\experiments_final\Mode3_film_train_vi_full_wavlm_mfbe_only_bdrop0p3_aug_aam_B_augOn_ap0p2_fn0p005_en0p002_m0p25_s30,2026-05-05T23:18:16.518317,3,film,mfbe_only,train_vi_full,wavlm,14.539999999999997,0.7004000000000008,8,1682.5753419999965,1541.0245740999962,140.45618479999393,192.62807176249953,17.557023099999242,0.0106374090234375,20421.10214829,9684.541015625,13972.0,106747713,12067137,407.21020889282227,46.032474517822266,True,estimated_from_precomputed:wavlm_base,94680576,0,361.177734375,0.0
Mode3_film_train_vi_full_wavlm_mfbe_pitch_bdrop0p3_aug_aam_B_augOn_ap0p2_fn0p005_en0p002_m0p25_s30,./outputs\experiments_final\Mode3_film_train_vi_full_wavlm_mfbe_pitch_bdrop0p3_aug_aam_B_augOn_ap0p2_fn0p005_en0p002_m0p25_s30,2026-05-06T03:04:12.970683,3,film,mfbe_pitch,train_vi_full,wavlm,15.239999999999998,0.7102999999999988,9,2024.144948000001,1857.0838367999968,165.74610069998744,206.34264853333298,18.416233411109715,0.0106374090234375,22973.739916826253,9685.26611328125,13446.0,106748993,12068417,407.21509170532227,46.037357330322266,True,estimated_from_precomputed:wavlm_base,94680576,0,361.177734375,0.0
Mode3_film_train_vi_full_wavlm_mfcc_only_bdrop0p3_aug_aam_B_augOn_ap0p2_fn0p005_en0p002_m0p25_s30,./outputs\experiments_final\Mode3_film_train_vi_full_wavlm_mfcc_only_bdrop0p3_aug_aam_B_augOn_ap0p2_fn0p005_en0p002_m0p25_s30,2026-05-06T01:28:12.756983,3,film,mfcc_only,train_vi_full,wavlm,11.2,0.6867999999999997,8,1105.9186227999962,994.7723219999971,110.39598000000842,124.34654024999963,13.799497500001053,0.0106374090234375,20421.10214829,9734.9111328125,13656.0,106696513,12015937,407.01489639282227,45.837162017822266,True,estimated_from_precomputed:wavlm_base,94680576,0,361.177734375,0.0
Mode3_film_train_vi_full_wavlm_mfcc_pitch_bdrop0p3_aug_aam_B_augOn_ap0p2_fn0p005_en0p002_m0p25_s30,./outputs\experiments_final\Mode3_film_train_vi_full_wavlm_mfcc_pitch_bdrop0p3_aug_aam_B_augOn_ap0p2_fn0p005_en0p002_m0p25_s30,2026-05-06T04:23:59.127255,3,film,mfcc_pitch,train_vi_full,wavlm,13.370000000000005,0.7036000000000007,8,1137.5899875999967,1025.7740143999981,110.78694289999112,128.22175179999977,13.84836786249889,0.0106374090234375,20421.10214829,9659.45654296875,13658.0,106697793,12017217,407.01977920532227,45.842044830322266,True,estimated_from_precomputed:wavlm_base,94680576,0,361.177734375,0.0
Mode3_film_train_vi_full_wavlm_pitch_only_bdrop0p3_aug_aam_B_augOn_ap0p2_fn0p005_en0p002_m0p25_s30,./outputs\experiments_final\Mode3_film_train_vi_full_wavlm_pitch_only_bdrop0p3_aug_aam_B_augOn_ap0p2_fn0p005_en0p002_m0p25_s30,2026-05-06T00:28:55.970196,3,film,pitch_only,train_vi_full,wavlm,11.780000000000001,0.704100000000001,8,1011.2352358999997,915.870683000001,94.90160079999623,114.48383537500013,11.862700099999529,0.0106374090234375,20421.10214829,9600.19580078125,13448.0,106646593,11966017,406.82446670532227,45.646732330322266,True,estimated_from_precomputed:wavlm_base,94680576,0,361.177734375,0.0
Mode3_gating_train_raw_hubert_fbank_only_bdrop0p3_aug_aam_B_augOn_ap0p2_fn0p005_en0p002_m0p25_s30,./outputs\experiments_final\Mode3_gating_train_raw_hubert_fbank_only_bdrop0p3_aug_aam_B_augOn_ap0p2_fn0p005_en0p002_m0p25_s30,2026-05-04T11:13:46.994265,3,gating,fbank_only,train_raw,hubert,9.419999999999998,0.4767000000000009,9,1285.6405579000057,1191.8992101000113,84.40764249998756,132.43324556666792,9.378626944443063,0.0112208670234375,26071.81917936131,9923.79150390625,13630.0,107008833,12328257,408.20630264282227,47.028568267822266,True,estimated_from_precomputed:hubert_base,94680576,0,361.177734375,0.0
Mode3_gating_train_raw_hubert_fbank_pitch_bdrop0p3_aug_aam_B_augOn_ap0p2_fn0p005_en0p002_m0p25_s30,./outputs\experiments_final\Mode3_gating_train_raw_hubert_fbank_pitch_bdrop0p3_aug_aam_B_augOn_ap0p2_fn0p005_en0p002_m0p25_s30,2026-05-04T12:35:00.273670,3,gating,fbank_pitch,train_raw,hubert,10.540000000000003,0.45190000000000047,15,2120.355224799998,1968.3201962999738,142.4842137000087,131.22134641999824,9.49894758000058,0.0112208670234375,43453.03196560218,9939.34375,13630.0,107010113,12329537,408.21118545532227,47.033451080322266,True,estimated_from_precomputed:hubert_base,94680576,0,361.177734375,0.0
Mode3_gating_train_raw_hubert_mfbe_only_bdrop0p3_aug_aam_B_augOn_ap0p2_fn0p005_en0p002_m0p25_s30,./outputs\experiments_final\Mode3_gating_train_raw_hubert_mfbe_only_bdrop0p3_aug_aam_B_augOn_ap0p2_fn0p005_en0p002_m0p25_s30,2026-05-04T03:30:42.386049,3,gating,mfbe_only,train_raw,hubert,8.320000000000002,0.48520000000000096,9,2220.9298732000025,2095.864539899998,114.72045810000054,232.87383776666644,12.746717566666726,0.0112208670234375,26071.81917936131,9928.91162109375,13948.0,107008833,12328257,408.20630264282227,47.028568267822266,True,estimated_from_precomputed:hubert_base,94680576,0,361.177734375,0.0
Mode3_gating_train_raw_hubert_mfbe_pitch_bdrop0p3_aug_aam_B_augOn_ap0p2_fn0p005_en0p002_m0p25_s30,./outputs\experiments_final\Mode3_gating_train_raw_hubert_mfbe_pitch_bdrop0p3_aug_aam_B_augOn_ap0p2_fn0p005_en0p002_m0p25_s30,2026-05-04T08:09:23.918809,3,gating,mfbe_pitch,train_raw,hubert,8.940000000000001,0.474799999999999,9,2344.2074102999977,2216.877228700003,117.7572741999902,246.3196920777781,13.08414157777669,0.0112208670234375,26071.81917936131,9936.298828125,13948.0,107010113,12329537,408.21118545532227,47.033451080322266,True,estimated_from_precomputed:hubert_base,94680576,0,361.177734375,0.0
Mode3_gating_train_raw_hubert_mfcc_only_bdrop0p3_aug_aam_B_augOn_ap0p2_fn0p005_en0p002_m0p25_s30,./outputs\experiments_final\Mode3_gating_train_raw_hubert_mfcc_only_bdrop0p3_aug_aam_B_augOn_ap0p2_fn0p005_en0p002_m0p25_s30,2026-05-04T06:37:15.391546,3,gating,mfcc_only,train_raw,hubert,8.579999999999998,0.5360000000000007,8,1098.829770000004,1020.1776107999976,70.0391141,127.5222013499997,8.7548892625,0.0112208670234375,23174.950381654497,9985.01904296875,13630.0,106957633,12277057,408.01099014282227,46.833255767822266,True,estimated_from_precomputed:hubert_base,94680576,0,361.177734375,0.0
Mode3_gating_train_raw_hubert_mfcc_pitch_bdrop0p3_aug_aam_B_augOn_ap0p2_fn0p005_en0p002_m0p25_s30,./outputs\experiments_final\Mode3_gating_train_raw_hubert_mfcc_pitch_bdrop0p3_aug_aam_B_augOn_ap0p2_fn0p005_en0p002_m0p25_s30,2026-05-04T10:10:34.676747,3,gating,mfcc_pitch,train_raw,hubert,8.479999999999999,0.4483000000000001,12,1652.5566333000024,1534.1120355000094,108.57723779999651,127.84266962500078,9.04810314999971,0.0112208670234375,34762.42557248175,9922.3955078125,13946.0,106958913,12278337,408.01587295532227,46.838138580322266,True,estimated_from_precomputed:hubert_base,94680576,0,361.177734375,0.0
Mode3_gating_train_raw_hubert_pitch_only_bdrop0p3_aug_aam_B_augOn_ap0p2_fn0p005_en0p002_m0p25_s30,./outputs\experiments_final\Mode3_gating_train_raw_hubert_pitch_only_bdrop0p3_aug_aam_B_augOn_ap0p2_fn0p005_en0p002_m0p25_s30,2026-05-04T05:20:09.606017,3,gating,pitch_only,train_raw,hubert,8.089999999999998,0.43219999999999964,11,1440.7981252999962,1340.6462837000217,91.50460840001324,121.87693488182016,8.318600763637567,0.0112208670234375,31865.556774774934,9835.677734375,13420.0,106907713,12227137,407.82056045532227,46.642826080322266,True,estimated_from_precomputed:hubert_base,94680576,0,361.177734375,0.0
Mode3_gating_train_raw_wav2vec2_fbank_only_bdrop0p3_aug_aam_B_augOn_ap0p2_fn0p005_en0p002_m0p25_s30,./outputs\experiments_final\Mode3_gating_train_raw_wav2vec2_fbank_only_bdrop0p3_aug_aam_B_augOn_ap0p2_fn0p005_en0p002_m0p25_s30,2026-05-05T08:59:01.130966,3,gating,fbank_only,train_raw,wav2vec2,9.860000000000001,0.4873999999999993,9,1300.2069918000198,1205.3728544999904,85.29287849998218,133.9303171666656,9.47698649999802,0.0112208670234375,26071.81917936131,9917.55712890625,13630.0,107372865,12328257,409.59497451782227,47.028568267822266,True,estimated_from_precomputed:wav2vec2_base,95044608,0,362.56640625,0.0
Mode3_gating_train_raw_wav2vec2_fbank_pitch_bdrop0p3_aug_aam_B_augOn_ap0p2_fn0p005_en0p002_m0p25_s30,./outputs\experiments_final\Mode3_gating_train_raw_wav2vec2_fbank_pitch_bdrop0p3_aug_aam_B_augOn_ap0p2_fn0p005_en0p002_m0p25_s30,2026-05-05T12:55:23.447007,3,gating,fbank_pitch,train_raw,wav2vec2,9.950000000000001,0.4454000000000003,15,2116.7318793,1968.3287269999996,138.87849619999997,131.2219151333333,9.258566413333332,0.0112208670234375,43453.03196560218,9947.65283203125,14180.0,107374145,12329537,409.59985733032227,47.033451080322266,True,estimated_from_precomputed:wav2vec2_base,95044608,0,362.56640625,0.0
Mode3_gating_train_raw_wav2vec2_mfbe_only_bdrop0p3_aug_aam_B_augOn_ap0p2_fn0p005_en0p002_m0p25_s30,./outputs\experiments_final\Mode3_gating_train_raw_wav2vec2_mfbe_only_bdrop0p3_aug_aam_B_augOn_ap0p2_fn0p005_en0p002_m0p25_s30,2026-05-05T00:56:22.231568,3,gating,mfbe_only,train_raw,wav2vec2,8.96,0.5263999999999998,8,2095.528366600003,1983.2892522000184,102.86948359999224,247.9111565250023,12.85868544999903,0.0112208670234375,23174.950381654497,9939.44287109375,14208.0,107372865,12328257,409.59497451782227,47.028568267822266,True,estimated_from_precomputed:wav2vec2_base,95044608,0,362.56640625,0.0
Mode3_gating_train_raw_wav2vec2_mfbe_pitch_bdrop0p3_aug_aam_B_augOn_ap0p2_fn0p005_en0p002_m0p25_s30,./outputs\experiments_final\Mode3_gating_train_raw_wav2vec2_mfbe_pitch_bdrop0p3_aug_aam_B_augOn_ap0p2_fn0p005_en0p002_m0p25_s30,2026-05-05T06:01:05.326162,3,gating,mfbe_pitch,train_raw,wav2vec2,8.730000000000002,0.4880999999999999,10,2670.1621772999933,2515.4455563000083,144.77080359999673,251.54455563000084,14.477080359999672,0.0112208670234375,28968.687977068123,9928.138671875,13630.0,107374145,12329537,409.59985733032227,47.033451080322266,True,estimated_from_precomputed:wav2vec2_base,95044608,0,362.56640625,0.0
Mode3_gating_train_raw_wav2vec2_mfcc_only_bdrop0p3_aug_aam_B_augOn_ap0p2_fn0p005_en0p002_m0p25_s30,./outputs\experiments_final\Mode3_gating_train_raw_wav2vec2_mfcc_only_bdrop0p3_aug_aam_B_augOn_ap0p2_fn0p005_en0p002_m0p25_s30,2026-05-05T04:22:10.790619,3,gating,mfcc_only,train_raw,wav2vec2,8.65,0.5096,10,1368.7683577999996,1272.661676799995,87.15680529999372,127.26616767999948,8.715680529999371,0.0112208670234375,28968.687977068123,9980.60498046875,13946.0,107321665,12277057,409.39966201782227,46.833255767822266,True,estimated_from_precomputed:wav2vec2_base,95044608,0,362.56640625,0.0
Mode3_gating_train_raw_wav2vec2_mfcc_pitch_bdrop0p3_aug_aam_B_augOn_ap0p2_fn0p005_en0p002_m0p25_s30,./outputs\experiments_final\Mode3_gating_train_raw_wav2vec2_mfcc_pitch_bdrop0p3_aug_aam_B_augOn_ap0p2_fn0p005_en0p002_m0p25_s30,2026-05-05T08:12:44.568122,3,gating,mfcc_pitch,train_raw,wav2vec2,8.430000000000001,0.492699999999999,11,1520.8638781000045,1411.6422031000257,100.16951109998627,128.3311093727296,9.106319190907842,0.0112208670234375,31865.556774774934,9912.62109375,13680.0,107322945,12278337,409.40454483032227,46.838138580322266,True,estimated_from_precomputed:wav2vec2_base,95044608,0,362.56640625,0.0
Mode3_gating_train_raw_wav2vec2_pitch_only_bdrop0p3_aug_aam_B_augOn_ap0p2_fn0p005_en0p002_m0p25_s30,./outputs\experiments_final\Mode3_gating_train_raw_wav2vec2_pitch_only_bdrop0p3_aug_aam_B_augOn_ap0p2_fn0p005_en0p002_m0p25_s30,2026-05-05T03:02:03.377045,3,gating,pitch_only,train_raw,wav2vec2,9.770000000000001,0.49190000000000095,15,1931.936584199997,1803.951808800004,118.9598669999832,120.26345392000027,7.9306577999988805,0.0112208670234375,43453.03196560218,9835.365234375,13420.0,107271745,12227137,409.20923233032227,46.642826080322266,True,estimated_from_precomputed:wav2vec2_base,95044608,0,362.56640625,0.0
Mode3_gating_train_raw_wavlm_fbank_only_bdrop0p3_aug_aam_B_augOn_ap0p2_fn0p005_en0p002_m0p25_s30,./outputs\experiments_final\Mode3_gating_train_raw_wavlm_fbank_only_bdrop0p3_aug_aam_B_augOn_ap0p2_fn0p005_en0p002_m0p25_s30,2026-05-04T22:06:55.742516,3,gating,fbank_only,train_raw,wavlm,8.870000000000001,0.40990000000000054,11,1567.397338499999,1454.4043157999695,103.42325520001759,132.21857416363358,9.402114109092508,0.0112208670234375,31865.556774774934,9915.03173828125,13948.0,107008833,12328257,408.20630264282227,47.028568267822266,True,estimated_from_precomputed:wavlm_base,94680576,0,361.177734375,0.0
Mode3_gating_train_raw_wavlm_fbank_pitch_bdrop0p3_aug_aam_B_augOn_ap0p2_fn0p005_en0p002_m0p25_s30,./outputs\experiments_final\Mode3_gating_train_raw_wavlm_fbank_pitch_bdrop0p3_aug_aam_B_augOn_ap0p2_fn0p005_en0p002_m0p25_s30,2026-05-04T23:25:50.179781,3,gating,fbank_pitch,train_raw,wavlm,10.360000000000001,0.4502999999999996,13,1840.0148973000032,1705.86496549999,124.68844829997397,131.2203819615377,9.591419099997998,0.0112208670234375,37659.29437018856,9936.734375,13630.0,107010113,12329537,408.21118545532227,47.033451080322266,True,estimated_from_precomputed:wavlm_base,94680576,0,361.177734375,0.0
Mode3_gating_train_raw_wavlm_mfbe_only_bdrop0p3_aug_aam_B_augOn_ap0p2_fn0p005_en0p002_m0p25_s30,./outputs\experiments_final\Mode3_gating_train_raw_wavlm_mfbe_only_bdrop0p3_aug_aam_B_augOn_ap0p2_fn0p005_en0p002_m0p25_s30,2026-05-04T14:09:57.291091,3,gating,mfbe_only,train_raw,wavlm,9.18,0.4481999999999999,10,2658.386998700007,2525.3877581999986,122.48972700002196,252.53877581999987,12.248972700002195,0.0112208670234375,28968.687977068123,9920.24658203125,13948.0,107008833,12328257,408.20630264282227,47.028568267822266,True,estimated_from_precomputed:wavlm_base,94680576,0,361.177734375,0.0
Mode3_gating_train_raw_wavlm_mfbe_pitch_bdrop0p3_aug_aam_B_augOn_ap0p2_fn0p005_en0p002_m0p25_s30,./outputs\experiments_final\Mode3_gating_train_raw_wavlm_mfbe_pitch_bdrop0p3_aug_aam_B_augOn_ap0p2_fn0p005_en0p002_m0p25_s30,2026-05-04T18:52:54.011677,3,gating,mfbe_pitch,train_raw,wavlm,8.260000000000002,0.4521999999999999,10,2594.161893599987,2447.895707399992,136.42432639999606,244.7895707399992,13.642432639999607,0.0112208670234375,28968.687977068123,9934.5751953125,13946.0,107010113,12329537,408.21118545532227,47.033451080322266,True,estimated_from_precomputed:wavlm_base,94680576,0,361.177734375,0.0
Mode3_gating_train_raw_wavlm_mfcc_only_bdrop0p3_aug_aam_B_augOn_ap0p2_fn0p005_en0p002_m0p25_s30,./outputs\experiments_final\Mode3_gating_train_raw_wavlm_mfcc_only_bdrop0p3_aug_aam_B_augOn_ap0p2_fn0p005_en0p002_m0p25_s30,2026-05-04T17:10:11.256653,3,gating,mfcc_only,train_raw,wavlm,8.19,0.4639000000000007,9,1242.532323099993,1153.7182010000106,78.61583550002251,128.1909112222234,8.735092833335834,0.0112208670234375,26071.81917936131,9989.16162109375,14262.0,106957633,12277057,408.01099014282227,46.833255767822266,True,estimated_from_precomputed:wavlm_base,94680576,0,361.177734375,0.0
Mode3_gating_train_raw_wavlm_mfcc_pitch_bdrop0p3_aug_aam_B_augOn_ap0p2_fn0p005_en0p002_m0p25_s30,./outputs\experiments_final\Mode3_gating_train_raw_wavlm_mfcc_pitch_bdrop0p3_aug_aam_B_augOn_ap0p2_fn0p005_en0p002_m0p25_s30,2026-05-04T20:51:23.052457,3,gating,mfcc_pitch,train_raw,wavlm,8.389999999999999,0.4623999999999995,11,1531.6487306999916,1422.4507184999675,100.07797170004051,129.31370168181522,9.09799742727641,0.0112208670234375,31865.556774774934,9917.5537109375,13630.0,106958913,12278337,408.01587295532227,46.838138580322266,True,estimated_from_precomputed:wavlm_base,94680576,0,361.177734375,0.0
Mode3_gating_train_raw_wavlm_pitch_only_bdrop0p3_aug_aam_B_augOn_ap0p2_fn0p005_en0p002_m0p25_s30,./outputs\experiments_final\Mode3_gating_train_raw_wavlm_pitch_only_bdrop0p3_aug_aam_B_augOn_ap0p2_fn0p005_en0p002_m0p25_s30,2026-05-04T16:00:43.886118,3,gating,pitch_only,train_raw,wavlm,8.440000000000001,0.442399999999999,11,1426.901348799991,1330.9388787000353,86.96942210000998,120.99444351818502,7.906311100000907,0.0112208670234375,31865.556774774934,9834.181640625,13102.0,106907713,12227137,407.82056045532227,46.642826080322266,True,estimated_from_precomputed:wavlm_base,94680576,0,361.177734375,0.0
Mode3_gating_train_vi_3s_hubert_fbank_only_bdrop0p3_aug_aam_B_augOn_ap0p2_fn0p005_en0p002_m0p25_s30,./outputs\experiments_final\Mode3_gating_train_vi_3s_hubert_fbank_only_bdrop0p3_aug_aam_B_augOn_ap0p2_fn0p005_en0p002_m0p25_s30,2026-05-07T15:38:13.818417,3,gating,fbank_only,train_vi_3s,hubert,5.610000000000002,0.24299999999999897,11,3717.5063855999906,3377.6820232000027,311.82741080003325,307.06200210909117,28.34794643636666,0.0110510820234375,68059.59158849504,11613.65087890625,15216.0,107008833,12328257,408.20630264282227,47.028568267822266,True,estimated_from_precomputed:hubert_base,94680576,0,361.177734375,0.0
Mode3_gating_train_vi_3s_hubert_fbank_pitch_bdrop0p3_aug_aam_B_augOn_ap0p2_fn0p005_en0p002_m0p25_s30,./outputs\experiments_final\Mode3_gating_train_vi_3s_hubert_fbank_pitch_bdrop0p3_aug_aam_B_augOn_ap0p2_fn0p005_en0p002_m0p25_s30,2026-05-07T22:27:20.288571,3,gating,fbank_pitch,train_vi_3s,hubert,4.549999999999999,0.23229999999999987,6,10515.6590058,9049.14539390002,1123.1684349999996,1508.1908989833366,187.1947391666666,0.0110510820234375,37123.41359372457,11718.146484375,15570.0,107010113,12329537,408.21118545532227,47.033451080322266,True,estimated_from_precomputed:hubert_base,94680576,0,361.177734375,0.0
Mode3_gating_train_vi_3s_hubert_mfbe_only_bdrop0p3_aug_aam_B_augOn_ap0p2_fn0p005_en0p002_m0p25_s30,./outputs\experiments_final\Mode3_gating_train_vi_3s_hubert_mfbe_only_bdrop0p3_aug_aam_B_augOn_ap0p2_fn0p005_en0p002_m0p25_s30,2026-05-06T16:10:05.552462,3,gating,mfbe_only,train_vi_3s,hubert,4.8000000000000025,0.23080000000000025,13,3997.7714657000033,3641.6839618999948,330.8101987999544,280.1295355307688,25.44693836922726,0.0110510820234375,80434.06278640323,11637.6181640625,15200.0,107008833,12328257,408.20630264282227,47.028568267822266,True,estimated_from_precomputed:hubert_base,94680576,0,361.177734375,0.0
Mode3_gating_train_vi_3s_hubert_mfbe_pitch_bdrop0p3_aug_aam_B_augOn_ap0p2_fn0p005_en0p002_m0p25_s30,./outputs\experiments_final\Mode3_gating_train_vi_3s_hubert_mfbe_pitch_bdrop0p3_aug_aam_B_augOn_ap0p2_fn0p005_en0p002_m0p25_s30,2026-05-07T05:07:44.111820,3,gating,mfbe_pitch,train_vi_3s,hubert,5.000000000000003,0.2314000000000009,16,5749.32923470001,4479.7591977999255,1194.989496300026,279.98494986249534,74.68684351875163,0.0110510820234375,98995.7695832655,11687.26025390625,15514.0,107010113,12329537,408.21118545532227,47.033451080322266,True,estimated_from_precomputed:hubert_base,94680576,0,361.177734375,0.0
Mode3_gating_train_vi_3s_hubert_mfcc_only_bdrop0p3_aug_aam_B_augOn_ap0p2_fn0p005_en0p002_m0p25_s30,./outputs\experiments_final\Mode3_gating_train_vi_3s_hubert_mfcc_only_bdrop0p3_aug_aam_B_augOn_ap0p2_fn0p005_en0p002_m0p25_s30,2026-05-07T00:19:43.910833,3,gating,mfcc_only,train_vi_3s,hubert,5.06,0.22620000000000023,11,5626.8194108000025,3230.0096151000034,2094.848694800021,293.63723773636394,190.44079043636555,0.0110510820234375,68059.59158849504,11822.6142578125,15516.0,106957633,12277057,408.01099014282227,46.833255767822266,True,estimated_from_precomputed:hubert_base,94680576,0,361.177734375,0.0
